[1955.39],3,3
[1920.75],3,3
[2366.06],3,3
[1781.21],3,3
[2098.8],3,3
[2785.37],3,3
[2007.55],3,3
[1999.42],3,3
[3146.07],4,4
[1168.74],2,2
[1112.79],2,2
[1618.19],3,3
[236.21],1,1
[62.99],1,1
[1149.04],2,2
[1793.89],3,3
[3002.89],4,4
[3635.75],4,4
[2085.88],3,3
[3607.39],4,4
[2017.57],3,3
[1933.58],3,3
[3523.28],4,4
[2862.89],3,3
[13089.98],5,5
[1564.92],3,3
[2013.92],3,3
[3030.55],4,4
[1164.8],2,2
[3552.06],4,4
[1755.69],3,3
[11747.77],5,5
[1621.62],3,3
[1828.51],3,3
[1274.21],2,2
[1762.0],3,3
[1835.36],3,3
[1101.1],2,2
[1137.25],2,2
[5518.33],5,5
[1842.79],3,3
[3456.73],4,4
[3189.75],4,4
[1679.1],3,3
[1866.03],3,3
[3282.68],4,4
[2667.85],3,3
[1793.98],3,3
[3155.8],4,4
[1257.52],2,2
[3988.94],4,4
[538.18],2,2
[5532.17],5,5
[3795.21],4,4
[3317.83],4,4
[997.18],2,2
[6640.19],5,5
[2822.91],3,3
[2322.23],3,3
[2679.73],3,3
[2108.09],3,3
[2839.29],3,3
[2564.85],3,3
[1357.39],2,2
[2363.75],3,3
[1139.93],2,2
[3357.25],4,4
[2537.11],3,3
[1407.1],2,2
[3769.99],4,4
[493.66],1,1
[2083.8],3,3
[3317.13],4,4
[5999.64],5,5
[1122.29],2,2
[2814.33],3,3
[5161.39],5,5
[1550.4],3,3
[584.35],2,2
[2701.16],3,3
[2432.3],3,3
[2950.75],3,3
[1179.93],2,2
[2708.07],3,3
[984.54],2,2
[506.34],2,2
[430.15],1,1
[1999.76],3,3
[2917.79],3,3
[2599.44],3,3
[3034.53],4,4
[2826.85],3,3
[1656.35],3,3
[1668.02],3,3
[3312.02],4,4
[3902.8],4,4
[2681.26],3,3
[331.69],1,1
[2146.15],3,3
[6041.85],5,5
[1243.45],2,2
[2537.81],3,3
[2327.29],3,3
[1229.1],2,2
[297.62],1,1
[2212.38],3,3
[1666.38],3,3
[1775.25],3,3
[615.23],2,2
[2160.17],3,3
[4270.91],4,4
[3518.24],4,4
[3749.84],4,4
[2011.21],3,3
[715.64],2,2
[1896.7],3,3
[1696.83],3,3
[1966.01],3,3
[2568.67],3,3
[1065.98],2,2
[3902.34],4,4
[2231.98],3,3
[3038.26],4,4
[3951.34],4,4
[3881.95],4,4
[3446.8],4,4
[2130.15],3,3
[2402.27],3,3
[1702.24],3,3
[3751.88],4,4
[1987.45],3,3
[3707.23],4,4
[2324.88],3,3
[7702.87],5,5
[935.51],2,2
[2270.52],3,3
[3935.53],4,4
[2600.26],3,3
[3423.91],4,4
[3665.29],4,4
[3990.35],4,4
[2908.03],3,3
[5258.78],5,5
[629.66],2,2
[2479.79],3,3
[1813.7],3,3
[2883.42],3,3
[224.87],1,1
[1810.03],3,3
[142.09],1,1
[5471.8],5,5
[3892.73],4,4
[3230.85],4,4
[3781.23],4,4
[2194.63],3,3
[2011.16],3,3
[3994.73],4,4
[3995.35],4,4
[2874.71],3,3
[3993.35],4,4
[1341.66],2,2
[3493.08],4,4
[1680.23],3,3
[3653.13],4,4
[1792.23],3,3
[3513.35],4,4
[2107.89],3,3
[2190.35],3,3
[582.08],2,2
[6145.07],5,5
[1766.39],3,3
[1941.63],3,3
[6826.93],5,5
[1691.93],3,3
[1894.52],3,3
[2513.32],3,3
[740.06],2,2
[2445.76],3,3
[3501.13],4,4
[3956.66],4,4
[1042.88],2,2
[1867.05],3,3
[1551.12],3,3
[1878.85],3,3
[5522.27],5,5
[14766.12],5,5
[1640.76],3,3
[819.6],2,2
[1324.63],2,2
[3840.49],4,4
[2642.79],3,3
[1710.15],3,3
[2082.01],3,3
[3910.68],4,4
[1883.6],3,3
[1049.6],2,2
[3545.62],4,4
[3345.95],4,4
[3126.04],4,4
[1828.36],3,3
[3046.08],4,4
[3005.07],4,4
[2258.01],3,3
[3453.59],4,4
[3199.74],4,4
[3184.25],4,4
[1254.63],2,2
[1818.07],3,3
[3911.57],4,4
[2291.59],3,3
[1422.19],2,2
[1783.6],3,3
[3454.1],4,4
[1625.42],3,3
[3707.75],4,4
[2102.31],3,3
[2128.49],3,3
[1929.85],3,3
[3838.1],4,4
[654.27],2,2
[2661.64],3,3
[1738.8],3,3
[3616.54],4,4
[2334.12],3,3
[90.2],1,1
[2630.26],3,3
[843.01],2,2
[2870.61],3,3
[3530.48],4,4
[3412.34],4,4
[3514.48],4,4
[2580.18],3,3
[4086.79],4,4
[2926.65],3,3
[1989.75],3,3
[1851.87],3,3
[2615.1],3,3
[3874.66],4,4
[3424.95],4,4
[2699.21],3,3
[3470.68],4,4
[2772.83],3,3
[710.62],2,2
[4025.95],4,4
[1656.05],3,3
[2437.33],3,3
[1010.16],2,2
[809.52],2,2
[4121.87],4,4
[1160.59],2,2
[1637.79],3,3
[2190.43],3,3
[3478.5],4,4
[3657.6],4,4
[3297.28],4,4
[2241.14],3,3
[3918.76],4,4
[1167.52],2,2
[1535.43],3,3
[7466.38],5,5
[1907.05],3,3
[994.75],2,2
[3945.91],4,4
[875.18],2,2
[587.57],2,2
[2650.19],3,3
[3950.56],4,4
[2538.17],3,3
[3783.72],4,4
[3296.21],4,4
[2406.26],3,3
[1931.5],3,3
[6916.42],5,5
[3231.55],4,4
[7675.28],5,5
[3666.35],4,4
[2892.0],3,3
[1396.35],2,2
[2116.39],3,3
[2818.02],3,3
[1180.4],2,2
[2942.37],3,3
[7142.89],5,5
[2010.23],3,3
[2499.96],3,3
[3394.24],4,4
[3970.7],4,4
[3972.54],4,4
[622.62],2,2
[1750.14],3,3
[1880.23],3,3
[1972.97],3,3
[2026.52],3,3
[1076.77],2,2
[7634.67],5,5
[2816.6],3,3
[1685.37],3,3
[3482.19],4,4
[3849.43],4,4
[3696.19],4,4
[1137.72],2,2
[3946.52],4,4
[2532.07],3,3
[926.54],2,2
[2849.32],3,3
[1508.04],3,3
[2912.59],3,3
[3500.57],4,4
[1118.45],2,2
[2985.01],3,3
[2403.2],3,3
[1867.02],3,3
[2274.2],3,3
[1217.0],2,2
[3986.84],4,4
[2690.99],3,3
[1159.6],2,2
[3844.82],4,4
[1971.69],3,3
[2477.4],3,3
[2146.02],3,3
[2777.93],3,3
[3942.14],4,4
[2711.22],3,3
[3757.79],4,4
[2871.88],3,3
[3821.7],4,4
[1201.41],2,2
[2935.97],3,3
[1444.53],2,2
[3287.56],4,4
[1933.64],3,3
[1419.2],2,2
[2293.52],3,3
[3474.53],4,4
[623.63],2,2
[1970.36],3,3
[2554.36],3,3
[3670.56],4,4
[2177.65],3,3
[3766.47],4,4
[1638.8],3,3
[1868.16],3,3
[859.91],2,2
[2912.64],3,3
[6741.19],5,5
[439.32],1,1
[1299.47],2,2
[2426.68],3,3
[3740.74],4,4
[613.03],2,2
[1439.95],2,2
[18717.09],5,5
[1309.93],2,2
[888.23],2,2
[2547.35],3,3
[2663.0],3,3
[3731.98],4,4
[2491.72],3,3
[1045.74],2,2
[2230.66],3,3
[2106.5],3,3
[3009.1],4,4
[2129.79],3,3
[3800.3],4,4
[2417.85],3,3
[2415.26],3,3
[1426.53],2,2
[791.25],2,2
[3319.37],4,4
[3195.98],4,4
[4478.28],4,4
[1228.72],2,2
[2542.05],3,3
[3734.89],4,4
[3283.54],4,4
[1878.48],3,3
[3079.21],4,4
[7808.28],5,5
[1540.53],3,3
[2945.22],3,3
[2950.06],3,3
[18730.24],5,5
[2871.95],3,3
[3731.47],4,4
[3758.86],4,4
[2202.1],3,3
[2487.94],3,3
[3284.41],4,4
[702.42],2,2
[2987.23],3,3
[925.26],2,2
[3304.83],4,4
[966.92],2,2
[612.66],2,2
[609.23],2,2
[1173.34],2,2
[3037.1],4,4
[66.32],1,1
[1300.57],2,2
[5804.66],5,5
[2774.74],3,3
[3205.34],4,4
[3766.3],4,4
[2101.83],3,3
[2506.5],3,3
[1216.43],2,2
[3528.74],4,4
[3330.97],4,4
[2536.37],3,3
[2471.49],3,3
[1209.91],2,2
[2012.78],3,3
[7039.69],5,5
[1847.12],3,3
[3944.48],4,4
[5064.07],5,5
[7293.88],5,5
[1969.88],3,3
[1420.76],2,2
[2833.38],3,3
[2761.7],3,3
[2679.45],3,3
[3048.72],4,4
[7652.38],5,5
[1518.23],3,3
[3136.43],4,4
[3305.08],4,4
[2022.02],3,3
[2516.4],3,3
[6777.43],5,5
[3715.03],4,4
[2464.98],3,3
[2849.02],3,3
[3186.23],4,4
[2042.48],3,3
[2910.91],3,3
[2451.21],3,3
[2139.71],3,3
[3356.58],4,4
[34.09],1,1
[567.08],2,2
[2020.41],3,3
[2403.28],3,3
[1115.62],2,2
[926.19],2,2
[710.71],2,2
[1620.28],3,3
[3457.9],4,4
[2131.27],3,3
[2618.45],3,3
[1824.52],3,3
[2782.02],3,3
[3207.12],4,4
[1336.26],2,2
[2343.36],3,3
[1948.27],3,3
[2921.91],3,3
[3045.65],4,4
[1308.01],2,2
[2294.84],3,3
[2868.28],3,3
[3429.98],4,4
[3533.51],4,4
[868.07],2,2
[954.98],2,2
[3899.65],4,4
[2028.83],3,3
[2128.87],3,3
[1742.51],3,3
[2742.12],3,3
[2613.8],3,3
[1830.28],3,3
[2088.32],3,3
[6064.48],5,5
[945.3],2,2
[1427.64],2,2
[1796.94],3,3
[1870.63],3,3
[3954.44],4,4
[1819.73],3,3
[3271.57],4,4
[1383.4],2,2
[1032.89],2,2
[2626.43],3,3
[2563.56],3,3
[1357.84],2,2
[2195.15],3,3
[2692.98],3,3
[1362.75],2,2
[5673.15],5,5
[2777.13],3,3
[3202.45],4,4
[1354.94],2,2
[2071.24],3,3
[3392.15],4,4
[3949.6],4,4
[125.4],1,1
[1199.07],2,2
[2759.69],3,3
[3262.78],4,4
[1026.11],2,2
[2727.82],3,3
[2366.49],3,3
[3667.77],4,4
[2689.2],3,3
[19031.85],5,5
[936.1],2,2
[3422.62],4,4
[1076.45],2,2
[3775.02],4,4
[3532.44],4,4
[1298.8],2,2
[1681.17],3,3
[2167.16],3,3
[3529.97],4,4
[3936.71],4,4
[16048.03],5,5
[2376.52],3,3
[2357.13],3,3
[3702.92],4,4
[3477.42],4,4
[702.78],2,2
[1631.98],3,3
[1311.63],2,2
[3865.65],4,4
[1532.22],3,3
[1882.22],3,3
[3746.56],4,4
[2681.31],3,3
[3264.45],4,4
[1131.89],2,2
[2633.24],3,3
[1930.98],3,3
[2613.81],3,3
[686.07],2,2
[2911.66],3,3
[2400.24],3,3
[1230.79],2,2
[2279.55],3,3
[674.1],2,2
[1961.99],3,3
[2207.4],3,3
[1460.41],2,2
[1728.7],3,3
[1921.6],3,3
[7272.31],5,5
[3870.61],4,4
[1369.4],2,2
[1290.79],2,2
[1397.62],2,2
[1631.27],3,3
[7731.12],5,5
[2216.21],3,3
[7212.56],5,5
[2102.74],3,3
[14603.24],5,5
[3039.78],4,4
[1265.47],2,2
[1180.3],2,2
[3414.97],4,4
[3256.53],4,4
[4590.37],4,4
[3352.62],4,4
[1168.05],2,2
[523.6],2,2
[1925.62],3,3
[2479.95],3,3
[2868.35],3,3
[3435.5],4,4
[15970.26],5,5
[3254.97],4,4
[1253.05],2,2
[3756.58],4,4
[2445.07],3,3
[1733.1],3,3
[2086.74],3,3
[3177.92],4,4
[1963.38],3,3
[6794.4],5,5
[2302.73],3,3
[2523.15],3,3
[1960.67],3,3
[2506.43],3,3
[2003.8],3,3
[140.35],1,1
[1482.54],2,2
[3666.98],4,4
[3310.64],4,4
[928.37],2,2
[1958.08],3,3
[3522.27],4,4
[1388.55],2,2
[2028.83],3,3
[4684.83],4,4
[1358.2],2,2
[3781.69],4,4
[2145.72],3,3
[2448.42],3,3
[3609.95],4,4
[2558.57],3,3
[1872.81],3,3
[1409.51],2,2
[2330.33],3,3
[1549.04],3,3
[3374.98],4,4
[3999.68],4,4
[1338.24],2,2
[3329.26],4,4
[485.13],1,1
[1850.07],3,3
[2590.41],3,3
[2021.07],3,3
[1500.98],3,3
[3874.77],4,4
[2229.1],3,3
[3474.18],4,4
[2007.99],3,3
[3756.37],4,4
[1877.41],3,3
[3112.75],4,4
[1796.54],3,3
[1435.11],2,2
[2014.39],3,3
[2033.84],3,3
[2700.78],3,3
[2153.93],3,3
[942.1],2,2
[2357.73],3,3
[2331.09],3,3
[3347.47],4,4
[3517.49],4,4
[838.27],2,2
[1489.59],2,2
[2948.57],3,3
[1066.97],2,2
[1193.94],2,2
[1885.65],3,3
[2293.25],3,3
[3194.76],4,4
[3420.17],4,4
[3117.32],4,4
[1202.93],2,2
[987.76],2,2
[2272.08],3,3
[1678.19],3,3
[3724.26],4,4
[2942.56],3,3
[2948.53],3,3
[2879.69],3,3
[1955.79],3,3
[2727.48],3,3
[3237.95],4,4
[2650.92],3,3
[2131.09],3,3
[1904.34],3,3
[2073.53],3,3
[2632.9],3,3
[2689.57],3,3
[7322.93],5,5
[1995.2],3,3
[3818.52],4,4
[1035.66],2,2
[510.27],2,2
[2102.04],3,3
[2780.84],3,3
[1688.64],3,3
[2435.62],3,3
[2175.97],3,3
[323.21],1,1
[2497.81],3,3
[3325.71],4,4
[6715.32],5,5
[1583.03],3,3
[5312.38],5,5
[1957.15],3,3
[1307.38],2,2
[3855.44],4,4
[3814.85],4,4
[3152.05],4,4
[1732.44],3,3
[4558.57],4,4
[3297.52],4,4
[3895.8],4,4
[2296.09],3,3
[1859.84],3,3
[153.77],1,1
[2852.0],3,3
[747.99],2,2
[983.21],2,2
[3156.29],4,4
[4693.82],4,4
[2669.17],3,3
[3857.3],4,4
[3142.16],4,4
[971.65],2,2
[3716.63],4,4
[3439.98],4,4
[2010.26],3,3
[1410.48],2,2
[1899.21],3,3
[3848.29],4,4
[1006.17],2,2
[2563.92],3,3
[47.51],1,1
[3520.48],4,4
[2589.35],3,3
[1577.04],3,3
[2505.68],3,3
[1434.68],2,2
[3264.39],4,4
[2280.54],3,3
[5563.17],5,5
[2680.94],3,3
[3500.7],4,4
[3925.41],4,4
[2624.26],3,3
[3664.24],4,4
[1087.87],2,2
[3487.86],4,4
[2958.31],3,3
[3843.9],4,4
[13801.42],5,5
[1544.91],3,3
[2763.23],3,3
[1081.82],2,2
[2072.57],3,3
[5388.45],5,5
[1578.77],3,3
[2444.63],3,3
[15791.98],5,5
[1353.38],2,2
[2564.42],3,3
[2350.89],3,3
[3832.74],4,4
[3938.19],4,4
[3449.64],4,4
[2490.28],3,3
[3475.47],4,4
[4788.7],4,4
[2578.96],3,3
[3663.93],4,4
[1779.19],3,3
[3469.54],4,4
[1254.57],2,2
[3773.36],4,4
[3259.75],4,4
[974.83],2,2
[1206.11],2,2
[2525.16],3,3
[3897.98],4,4
[1684.47],3,3
[3657.07],4,4
[1991.97],3,3
[2379.24],3,3
[2607.96],3,3
[1862.19],3,3
[2467.24],3,3
[2584.69],3,3
[2413.43],3,3
[7697.05],5,5
[22.47],1,1
[3434.51],4,4
[1361.72],2,2
[2231.72],3,3
[5420.78],5,5
[3304.7],4,4
[8121.22],5,5
[1058.89],2,2
[1297.74],2,2
[2202.87],3,3
[5341.28],5,5
[1971.73],3,3
[1608.31],3,3
[1922.96],3,3
[3470.15],4,4
[3532.57],4,4
[1405.04],2,2
[2748.44],3,3
[3632.65],4,4
[3970.63],4,4
[1854.67],3,3
[3048.97],4,4
[514.33],2,2
[1284.69],2,2
[1000.84],2,2
[3157.21],4,4
[1324.98],2,2
[2759.01],3,3
[2191.71],3,3
[3341.06],4,4
[1269.63],2,2
[3672.14],4,4
[2556.28],3,3
[3464.52],4,4
[1489.29],2,2
[1429.6],2,2
[1186.71],2,2
[2074.63],3,3
[3106.89],4,4
[1140.29],2,2
[3312.05],4,4
[3450.16],4,4
[1493.43],2,2
[911.6],2,2
[14239.81],5,5
[2810.35],3,3
[3768.5],4,4
[1825.9],3,3
[2531.36],3,3
[2087.39],3,3
[1330.95],2,2
[1021.39],2,2
[7801.55],5,5
[3866.83],4,4
[1916.57],3,3
[888.85],2,2
[1727.38],3,3
[3956.35],4,4
[1304.16],2,2
[1632.29],3,3
[1404.09],2,2
[3136.37],4,4
[1626.83],3,3
[2098.71],3,3
[2222.65],3,3
[3863.85],4,4
[5898.42],5,5
[1087.62],2,2
[1821.9],3,3
[7994.07],5,5
[5903.07],5,5
[663.86],2,2
[1155.52],2,2
[1415.02],2,2
[2710.33],3,3
[2458.38],3,3
[2067.91],3,3
[3353.12],4,4
[1545.13],3,3
[3195.86],4,4
[3245.73],4,4
[3688.23],4,4
[1803.22],3,3
[2381.08],3,3
[3404.37],4,4
[944.5],2,2
[583.11],2,2
[1170.88],2,2
[3345.02],4,4
[3490.4],4,4
[1893.16],3,3
[3299.97],4,4
[2108.78],3,3
[2249.84],3,3
[3189.04],4,4
[2835.63],3,3
[3980.29],4,4
[2674.07],3,3
[2932.83],3,3
[1469.93],2,2
[1452.47],2,2
[2267.16],3,3
[3470.72],4,4
[6105.87],5,5
[1075.81],2,2
[2362.15],3,3
[1257.31],2,2
[3242.58],4,4
[3076.46],4,4
[3595.81],4,4
[3459.48],4,4
[3165.39],4,4
[15.42],1,1
[2367.96],3,3
[3854.41],4,4
[1231.17],2,2
[510.82],2,2
[2902.88],3,3
[1468.05],2,2
[2116.12],3,3
[1853.6],3,3
[1497.38],2,2
[565.25],2,2
[2895.98],3,3
[2411.53],3,3
[2629.56],3,3
[3801.03],4,4
[2529.05],3,3
[6376.42],5,5
[3613.72],4,4
[3934.01],4,4
[1057.15],2,2
[1458.57],2,2
[1062.43],2,2
[3003.02],4,4
[1528.51],3,3
[1279.17],2,2
[1609.37],3,3
[2465.5],3,3
[2546.5],3,3
[1312.19],2,2
[1326.62],2,2
[1670.27],3,3
[849.02],2,2
[3146.21],4,4
[1775.52],3,3
[3999.38],4,4
[1082.94],2,2
[3420.13],4,4
[2267.7],3,3
[2243.94],3,3
[3799.73],4,4
[2629.69],3,3
[1001.28],2,2
[2343.88],3,3
[3354.51],4,4
[2294.96],3,3
[2356.94],3,3
[2617.07],3,3
[1718.96],3,3
[2449.6],3,3
[646.51],2,2
[776.72],2,2
[237.77],1,1
[2911.22],3,3
[3378.42],4,4
[1895.11],3,3
[3069.14],4,4
[3508.64],4,4
[1025.31],2,2
[3365.52],4,4
[3499.27],4,4
[3907.26],4,4
[2525.82],3,3
[2836.85],3,3
[2727.84],3,3
[1107.76],2,2
[3687.13],4,4
[3635.07],4,4
[3672.78],4,4
[810.72],2,2
[1037.26],2,2
[1818.37],3,3
[2530.77],3,3
[3344.7],4,4
[3293.13],4,4
[3396.76],4,4
[957.04],2,2
[6370.3],5,5
[1313.5],2,2
[3861.77],4,4
[7904.9],5,5
[3280.65],4,4
[2658.88],3,3
[2251.7],3,3
[1806.53],3,3
[537.45],2,2
[3237.4],4,4
[2934.4],3,3
[1351.19],2,2
[6435.66],5,5
[2688.18],3,3
[2416.42],3,3
[1393.61],2,2
[2818.37],3,3
[460.25],1,1
[9392.35],5,5
[3801.4],4,4
[3389.78],4,4
[2965.49],3,3
[10282.68],5,5
[10787.66],5,5
[1935.1],3,3
[2553.45],3,3
[1949.03],3,3
[3708.91],4,4
[2664.0],3,3
[3097.07],4,4
[2930.55],3,3
[2455.0],3,3
[1191.47],2,2
[2489.78],3,3
[3063.09],4,4
[2724.31],3,3
[1292.93],2,2
[2858.42],3,3
[2529.47],3,3
[3279.16],4,4
[1844.59],3,3
[2154.34],3,3
[2635.0],3,3
[1565.27],3,3
[2478.85],3,3
[2550.81],3,3
[2155.62],3,3
[1937.18],3,3
[3649.42],4,4
[3914.81],4,4
[1110.78],2,2
[3725.63],4,4
[3617.24],4,4
[4197.97],4,4
[1686.31],3,3
[3062.93],4,4
[2275.21],3,3
[2414.98],3,3
[3901.93],4,4
[1675.16],3,3
[1094.57],2,2
[2791.42],3,3
[1342.27],2,2
[2296.6],3,3
[649.65],2,2
[3702.66],4,4
[486.86],1,1
[2840.77],3,3
[1709.99],3,3
[3110.21],4,4
[3216.78],4,4
[3285.56],4,4
[1058.43],2,2
[714.13],2,2
[803.44],2,2
[1323.62],2,2
[2822.74],3,3
[1506.2],3,3
[7921.96],5,5
[3408.73],4,4
[1459.53],2,2
[3544.78],4,4
[2299.13],3,3
[1068.01],2,2
[1312.67],2,2
[2265.8],3,3
[2932.45],3,3
[435.14],1,1
[2062.12],3,3
[1437.21],2,2
[3177.91],4,4
[3469.07],4,4
[3941.03],4,4
[1583.08],3,3
[1798.61],3,3
[2876.15],3,3
[963.33],2,2
[1333.72],2,2
[554.22],2,2
[3393.39],4,4
[2022.01],3,3
[3673.95],4,4
[1435.52],2,2
[3386.86],4,4
[2393.07],3,3
[2021.7],3,3
[1081.06],2,2
[1399.99],2,2
[1427.46],2,2
[1230.64],2,2
[2818.87],3,3
[2204.4],3,3
[2280.84],3,3
[3529.04],4,4
[2869.58],3,3
[631.19],2,2
[2086.27],3,3
[1354.3],2,2
[1016.0],2,2
[2549.76],3,3
[2626.92],3,3
[2412.64],3,3
[1273.74],2,2
[3740.22],4,4
[2449.43],3,3
[3197.42],4,4
[2696.83],3,3
[612.5],2,2
[3010.62],4,4
[1901.21],3,3
[822.03],2,2
[1010.0],2,2
[3658.47],4,4
[2713.5],3,3
[2682.53],3,3
[1037.96],2,2
[1578.13],3,3
[2236.16],3,3
[2867.77],3,3
[1341.96],2,2
[656.36],2,2
[1433.39],2,2
[1911.37],3,3
[1783.67],3,3
[1897.41],3,3
[6154.24],5,5
[3015.49],4,4
[7026.72],5,5
[7372.27],5,5
[2646.38],3,3
[2642.81],3,3
[1112.77],2,2
[2216.18],3,3
[3349.63],4,4
[3155.36],4,4
[9139.62],5,5
[2448.62],3,3
[1399.67],2,2
[1592.13],3,3
[3223.4],4,4
[2260.82],3,3
[3065.49],4,4
[9206.54],5,5
[2572.53],3,3
[1338.26],2,2
[2297.85],3,3
[982.94],2,2
[1552.74],3,3
[3294.34],4,4
[2799.88],3,3
[2241.81],3,3
[1794.89],3,3
[5488.63],5,5
[2407.37],3,3
[3029.34],4,4
[1173.44],2,2
[3596.29],4,4
[166.89],1,1
[3898.47],4,4
[1023.18],2,2
[3683.2],4,4
[2799.14],3,3
[964.97],2,2
[1263.66],2,2
[1182.09],2,2
[3701.69],4,4
[4963.42],4,4
[5978.87],5,5
[3369.37],4,4
[1463.96],2,2
[3504.44],4,4
[1933.0],3,3
[3328.77],4,4
[2070.36],3,3
[1243.07],2,2
[7816.02],5,5
[3000.51],4,4
[1144.42],2,2
[3663.09],4,4
[2234.33],3,3
[3502.48],4,4
[2796.63],3,3
[2691.44],3,3
[1419.5],2,2
[859.95],2,2
[3654.75],4,4
[1230.91],2,2
[2708.13],3,3
[1439.65],2,2
[2350.98],3,3
[1076.59],2,2
[1306.84],2,2
[3857.13],4,4
[2117.58],3,3
[1427.05],2,2
[3659.82],4,4
[2241.32],3,3
[1807.48],3,3
[2064.99],3,3
[1931.78],3,3
[1874.79],3,3
[5180.6],5,5
[2658.92],3,3
[3973.96],4,4
[1124.96],2,2
[1987.19],3,3
[1211.76],2,2
[1414.16],2,2
[1230.96],2,2
[2146.09],3,3
[1488.96],2,2
[665.62],2,2
[1193.28],2,2
[1508.26],3,3
[1243.75],2,2
[6894.7],5,5
[903.59],2,2
[3963.31],4,4
[2702.22],3,3
[2658.25],3,3
[3980.52],4,4
[2606.15],3,3
[4676.71],4,4
[244.88],1,1
[3943.5],4,4
[3092.9],4,4
[1206.5],2,2
[2168.69],3,3
[3170.48],4,4
[3385.47],4,4
[3741.72],4,4
[3419.14],4,4
